Numero Ordem,Operador,Produto,Ocorrência,Data Inicio,Hora Inicio,Data Fim,Hora Fim,Total Horas,Qtd Aprovada,Qtd Rejeitada
2213,Andressa Chou,Home Theater System 5.1 Channel M1520 Black,Controle de Qualidade,2021-03-31,10:30:26,2021-03-31,10:50:04,0.32722222222946584,0,0
2213,Isabela Resende,Home Theater System 5.1 Channel M1520 Black,,2021-03-28,12:52:42,2021-03-28,14:22:53,1.5030555555713363,178,0
2213,Isabela Resende,Home Theater System 5.1 Channel M1520 Black,,2021-03-25,14:32:12,2021-03-25,14:38:02,0.0972222222480923,89,0
2214,Tiago Pereira,Home Theater System 7.1 Channel M1700 Black,Preparação de Máquina,2021-03-25,17:05:43,2021-03-25,17:35:20,0.4936111112474464,0,0
2214,Andressa Chou,Home Theater System 7.1 Channel M1700 Black,Controle de Qualidade,2021-03-28,16:50:10,2021-03-28,17:09:48,0.32722222222946584,0,0
2214,Tiago Pereira,Home Theater System 7.1 Channel M1700 Black,,2021-03-30,09:42:20,2021-03-30,10:37:30,0.9194444444146939,50,0
2215,Isabela Resende,Dungeon Siege X300,Preparação de Máquina,2021-03-27,10:53:37,2021-03-27,11:33:40,0.6675000000977889,0,0
2215,Andressa Chou,Dungeon Siege X300,Controle de Qualidade,2021-03-25,15:47:31,2021-03-25,16:07:46,0.3374999999650754,0,0
2215,Isabela Resende,Dungeon Siege X300,,2021-03-26,10:41:57,2021-03-26,11:42:49,1.0144444444449618,191,0
2216,Luiza Cabral,Home Theater System 5.1 Channel M513 Brown,Controle de Qualidade,2021-03-25,09:33:33,2021-03-25,09:50:47,0.2872222221340053,0,0
2216,Thays Castro,Home Theater System 5.1 Channel M513 Brown,Preparação de Máquina,2021-03-26,09:23:11,2021-03-26,09:40:18,0.2852777779335156,0,0
2216,Thays Castro,Home Theater System 5.1 Channel M513 Brown,,2021-03-25,08:33:48,2021-03-25,10:55:22,2.3594444443588145,126,0
2183,Tiago Pereira,Home Theater System 7.1 Channel M710 Black,,2021-03-23,09:44:38,2021-03-23,10:25:17,0.6774999999906868,20,0
2183,Tiago Pereira,Home Theater System 7.1 Channel M710 Black,,2021-03-27,16:36:46,2021-03-27,20:07:04,3.5050000000046566,20,0
2217,Mariana Miranda,Home Theater System 2.1 Channel E212 Silver,Preparação de Máquina,2021-03-26,10:39:48,2021-03-26,11:24:52,0.7511111110216007,0,0
2211,Thays Castro,Home Theater System 7.1 Channel M1700 Black,,2021-03-26,17:08:18,2021-03-26,18:09:03,1.0125000000698492,334,0
2217,Andressa Chou,Home Theater System 2.1 Channel E212 Silver,Controle de Qualidade,2021-03-26,10:53:20,2021-03-26,11:13:31,0.3363888891180977,0,0
2217,Mariana Miranda,Home Theater System 2.1 Channel E212 Silver,,2021-03-30,13:33:45,2021-03-30,16:34:32,3.013055555638857,7,0
2204,Pedro Macckione,Hand Games for students E400 Black,,2021-03-22,08:54:06,2021-03-22,12:54:35,4.008055555634201,131,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-29,12:06:03,2021-03-29,16:06:44,4.0113888890482485,222,0
2219,Thays Castro,512MB MP3 Player E51 Silver,,2021-03-30,10:12:26,2021-03-30,11:58:05,1.7608333333628252,94,0
2220,Thiago Costa,Home Theater System 2.1 Channel E1220 Brown,,2021-03-27,11:20:50,2021-03-27,15:21:20,4.008333333476912,301,0
2221,Isabela Resende,Home Theater System 5.1 Channel M513 Brown,Preparação de Máquina,2021-03-29,08:46:19,2021-03-29,09:16:16,0.49916666687931865,0,0
2221,Andressa Chou,Home Theater System 5.1 Channel M513 Brown,Controle de Qualidade,2021-03-30,12:31:32,2021-03-30,12:51:39,0.3352777777472511,0,0
2221,Isabela Resende,Home Theater System 5.1 Channel M513 Brown,,2021-03-27,16:02:38,2021-03-27,16:23:03,0.34027777786832303,41,0
2222,Leonardo Ferreira,Home Theater System 2.1 Channel E1200 Brown,Preparação de Máquina,2021-03-26,10:52:11,2021-03-26,11:47:06,0.9152777776471339,0,0
2222,Andressa Chou,Home Theater System 2.1 Channel E1200 Brown,Controle de Qualidade,2021-03-27,17:23:43,2021-03-27,17:43:48,0.33472222241107374,0,0
2222,Giuseppe Bhering,Home Theater System 2.1 Channel E1200 Brown,,2021-03-31,07:30:00,2021-03-31,09:20:46,1.846111111168284,304,0
2222,Giuseppe Bhering,Home Theater System 2.1 Channel E1200 Brown,,2021-03-28,17:27:19,2021-03-28,17:42:55,0.2600000000093132,304,0
2182,Marcos Nucci,Zoo Tycoon Marine Mania 2009 E160,,2021-03-27,08:57:33,2021-03-27,09:18:24,0.3475000000325963,123,0
2223,Tiago Pereira,Dungeon Siege: Legends of Aranna 2009 E146,Preparação de Máquina,2021-03-25,13:15:53,2021-03-25,13:46:07,0.503888888808433,0,0
2223,Andressa Chou,Dungeon Siege: Legends of Aranna 2009 E146,Controle de Qualidade,2021-03-28,15:17:08,2021-03-28,15:37:13,0.33472222223645076,0,0
2223,Tiago Pereira,Dungeon Siege: Legends of Aranna 2009 E146,,2021-03-27,12:07:21,2021-03-27,15:03:09,2.9300000000512227,307,0
2224,Isabela Resende,Fable: The Lost Chapters2008 E140,Preparação de Máquina,2021-03-29,08:46:36,2021-03-29,09:21:33,0.5825000001350418,0,0
2224,Andressa Chou,Fable: The Lost Chapters2008 E140,Controle de Qualidade,2021-03-27,16:13:35,2021-03-27,16:33:11,0.3266666668932885,0,0
2224,Isabela Resende,Fable: The Lost Chapters2008 E140,,2021-03-29,12:06:55,2021-03-29,14:17:22,2.174166666576639,85,0
2224,Yasser Calbucci,Fable: The Lost Chapters2008 E140,,2021-03-25,14:57:16,2021-03-25,16:28:00,1.5122222222853452,85,0
2204,Pedro Macckione,Hand Games for students E400 Black,,2021-03-27,07:51:27,2021-03-27,12:51:46,5.005277777847368,131,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,Preparação de Máquina,2021-03-30,09:43:38,2021-03-30,10:23:37,0.6663888889015652,0,0
2218,Andressa Chou,Hand Games for students E400 Yellow,Controle de Qualidade,2021-03-27,08:27:36,2021-03-27,08:47:38,0.33388888905756176,0,0
2219,Luiza Cabral,512MB MP3 Player E51 Silver,Controle de Qualidade,2021-03-27,16:49:00,2021-03-27,17:06:13,0.2869444446405396,0,0
2219,Thays Castro,512MB MP3 Player E51 Silver,Preparação de Máquina,2021-03-27,07:46:08,2021-03-27,08:03:09,0.28361111105186865,0,0
2211,Thays Castro,Home Theater System 7.1 Channel M1700 Black,,2021-03-25,15:45:39,2021-03-25,16:06:34,0.34861111105419695,334,0
2219,Thays Castro,512MB MP3 Player E51 Silver,,2021-03-25,14:43:18,2021-03-25,15:39:31,0.9369444443145767,188,0
2220,Thiago Costa,Home Theater System 2.1 Channel E1220 Brown,Preparação de Máquina,2021-03-28,16:44:41,2021-03-28,17:24:56,0.6708333333372138,0,0
2220,Andressa Chou,Home Theater System 2.1 Channel E1220 Brown,Controle de Qualidade,2021-03-25,07:49:52,2021-03-25,08:09:45,0.3313888888224028,0,0
2220,Thiago Costa,Home Theater System 2.1 Channel E1220 Brown,,2021-03-29,17:43:26,2021-03-29,20:38:54,2.9244444445939735,151,0
2225,Thays Castro,Wireless Bluetooth Stereo Headphones M170 Silver,,2021-03-25,10:28:16,2021-03-25,12:28:50,2.0094444444403052,55,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-27,09:46:13,2021-03-27,10:21:36,0.589722222124692,222,0
2154,Mariana Miranda,Home Theater System 4.1 Channel M413 Brown,Falha Operador,2021-03-21,16:38:47,2021-03-21,19:38:53,3.001666666707024,41,0
2217,Mariana Miranda,Home Theater System 2.1 Channel E212 Silver,Falha Operador,2021-03-29,08:19:06,2021-03-29,13:04:17,4.753055555687752,7,0
2217,Mariana Miranda,Home Theater System 2.1 Channel E212 Silver,,2021-03-31,11:40:16,2021-03-31,12:30:27,0.8363888890016824,14,0
2226,Isabela Resende,8GB MP3 Player new model M820 Yellow,Preparação de Máquina,2021-03-25,12:06:20,2021-03-25,12:36:00,0.4944444444263354,0,0
2226,Andressa Chou,8GB MP3 Player new model M820 Yellow,Controle de Qualidade,2021-03-29,09:27:22,2021-03-29,09:47:00,0.3272222224040888,0,0
2192,Amanda Braga,Home Theater System 5.1 Channel M510 Black,,2021-03-27,15:57:36,2021-03-27,17:27:56,1.5055555556318723,121,0
2227,Antonio Manhães,Zoo Tycoon Complete Collection2009 E150,,2021-03-31,11:19:58,2021-03-31,11:50:28,0.5083333332440816,362,0
2225,Luiza Cabral,Wireless Bluetooth Stereo Headphones M170 Silver,Controle de Qualidade,2021-03-29,09:12:49,2021-03-29,09:29:42,0.2813888890086673,0,0
2225,Thays Castro,Wireless Bluetooth Stereo Headphones M170 Silver,Preparação de Máquina,2021-03-29,11:45:45,2021-03-29,12:02:34,0.2802777778124437,0,0
2225,Thays Castro,Wireless Bluetooth Stereo Headphones M170 Silver,,2021-03-25,11:55:41,2021-03-25,15:22:23,3.4449999999487773,109,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-26,16:26:59,2021-03-26,16:42:24,0.2569444446125999,222,0
2219,Thays Castro,512MB MP3 Player E51 Silver,,2021-03-28,15:07:03,2021-03-28,16:07:14,1.0030555556877516,94,0
2228,Andressa Chou,Wireless Transmitter and Bluetooth Headphones M150 Green,Controle de Qualidade,2021-03-30,11:46:02,2021-03-30,12:10:46,0.4122222223668359,0,0
2228,Mariana Miranda,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-03-25,10:17:20,2021-03-25,10:27:36,0.17111111112171784,113,0
2228,Mariana Miranda,Wireless Transmitter and Bluetooth Headphones M150 Green,Falha Operador,2021-03-27,14:30:03,2021-03-27,16:44:38,2.2430555556784384,113,0
2228,Mariana Miranda,Wireless Transmitter and Bluetooth Headphones M150 Green,Outros,2021-03-29,13:51:10,2021-03-29,14:31:07,0.6658333333907649,0,0
2228,Mariana Miranda,Wireless Transmitter and Bluetooth Headphones M150 Green,Peça Irregular,2021-03-26,09:46:22,2021-03-26,11:35:57,1.8263888890505768,113,0
2229,Pedro Macckione,Shadow-run 2008 E131,Preparação de Máquina,2021-03-27,17:44:53,2021-03-27,18:24:49,0.6655555555480532,0,0
2229,Andressa Chou,Shadow-run 2008 E131,Controle de Qualidade,2021-03-26,13:08:33,2021-03-26,13:28:44,0.33638888894347474,0,0
2229,Pedro Macckione,Shadow-run 2008 E131,,2021-03-27,16:44:07,2021-03-27,19:04:51,2.3455555557156913,76,0
2230,Chan Santos,2GB Spy Video Recorder Pen M300 Silver,Preparação de Máquina,2021-03-27,08:12:55,2021-03-27,08:33:13,0.3383333333185874,0,0
2230,Luiza Cabral,2GB Spy Video Recorder Pen M300 Silver,Controle de Qualidade,2021-03-26,12:57:45,2021-03-26,13:17:43,0.3327777778613381,0,0
2230,Chan Santos,2GB Spy Video Recorder Pen M300 Silver,,2021-03-29,09:49:06,2021-03-29,10:19:46,0.5111111111473292,156,0
2231,Chan Santos,Home Theater System 5.1 Channel M515 Silver,Controle de Qualidade,2021-03-29,15:11:48,2021-03-29,15:32:07,0.33861111116129905,0,0
2231,Chan Santos,Home Theater System 5.1 Channel M515 Silver,,2021-03-27,11:12:46,2021-03-27,11:48:09,0.589722222124692,169,0
2232,Thiago Costa,17'' Oscillating Pedestal Fan M125 White,Preparação de Máquina,2021-03-25,17:16:57,2021-03-25,18:06:38,0.8280555556411855,0,0
2232,Andressa Chou,17'' Oscillating Pedestal Fan M125 White,Controle de Qualidade,2021-03-25,07:58:05,2021-03-25,08:17:55,0.3305555554688908,0,0
2232,Thiago Costa,17'' Oscillating Pedestal Fan M125 White,,2021-03-27,12:31:41,2021-03-27,13:42:20,1.1775000000488944,343,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,Manutenção Mecânica,2021-03-27,13:25:49,2021-03-27,16:00:46,2.5825000000186265,0,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,Manutenção Mecânica,2021-03-31,11:57:59,2021-03-31,12:43:10,0.7530555555713363,0,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,Outros,2021-03-27,09:16:08,2021-03-27,09:51:14,0.5850000000209548,0,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-30,12:46:39,2021-03-30,13:06:49,0.3361111111007631,111,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-31,13:25:58,2021-03-31,16:16:29,2.8419444443425164,111,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-28,12:33:59,2021-03-28,13:49:47,1.2633333333651535,222,0
2221,Vanessa Rodrigues,Home Theater System 5.1 Channel M513 Brown,,2021-03-27,15:46:57,2021-03-27,16:07:13,0.3377777776331641,21,0
2233,Thays Castro,Home Theater System 7.1 Channel M710 Brown,Preparação de Máquina,2021-03-27,09:03:10,2021-03-27,09:22:45,0.32638888905057684,0,0
2233,Luiza Cabral,Home Theater System 7.1 Channel M710 Brown,Controle de Qualidade,2021-03-25,08:41:43,2021-03-25,08:58:36,0.28138888883404434,0,0
2233,Thays Castro,Home Theater System 7.1 Channel M710 Brown,,2021-03-31,09:59:20,2021-03-31,02:24:19,16.416388888901565,26,6
2233,Thays Castro,Home Theater System 7.1 Channel M710 Brown,,2021-03-27,13:59:40,2021-03-27,14:53:04,0.8900000000721775,26,0
2234,Thays Castro,Home Theater System 2.1 Channel E212 Black,Preparação de Máquina,2021-03-27,09:48:14,2021-03-27,10:08:27,0.33694444445427507,0,0
2234,Luiza Cabral,Home Theater System 2.1 Channel E212 Black,Controle de Qualidade,2021-03-25,09:17:25,2021-03-25,09:34:22,0.28250000020489097,0,0
2235,Luiza Cabral,Hand Games for kids E300 Silver,Controle de Qualidade,2021-03-25,13:19:38,2021-03-25,13:36:13,0.2763888888875954,0,0
2235,Thays Castro,Hand Games for kids E300 Silver,Preparação de Máquina,2021-03-25,14:05:51,2021-03-25,14:23:04,0.2869444446405396,0,0
2234,Thays Castro,Home Theater System 2.1 Channel E212 Black,,2021-03-26,17:08:53,2021-03-26,17:27:29,0.3099999999976717,53,0
2236,Luiza Cabral,Home Theater System 2.1 Channel E212 Black,Controle de Qualidade,2021-03-29,17:21:24,2021-03-29,17:59:32,0.6355555556947365,0,0
2236,Thays Castro,Home Theater System 2.1 Channel E212 Black,Preparação de Máquina,2021-03-26,10:06:06,2021-03-26,10:22:53,0.27972222212702036,0,0
2235,Thays Castro,Hand Games for kids E300 Silver,,2021-03-27,11:17:57,2021-03-27,11:39:45,0.3633333334000781,68,17
2236,Thays Castro,Home Theater System 2.1 Channel E212 Black,,2021-03-30,11:30:12,2021-03-30,11:51:54,0.36166666651843116,53,0
2237,Antonio Manhães,Home Theater System 7.1 Channel M1700 Black,,2021-03-30,14:54:49,2021-03-30,15:15:16,0.34083333337912336,155,0
2204,Pedro Macckione,Hand Games for students E400 Black,Peça Irregular,2021-03-23,12:35:08,2021-03-23,15:45:26,3.171666666807141,262,0
2226,Tiago Pereira,8GB MP3 Player new model M820 Yellow,,2021-03-25,17:38:41,2021-03-25,21:19:02,3.672500000044238,94,0
2238,Giuseppe Bhering,Home Theater System 4.1 Channel M413 Silver,Preparação de Máquina,2021-03-28,13:15:36,2021-03-28,14:00:39,0.750833333353512,0,0
2238,Andressa Chou,Home Theater System 4.1 Channel M413 Silver,Controle de Qualidade,2021-03-25,09:38:53,2021-03-25,09:58:33,0.3277777777402662,0,0
2238,Giuseppe Bhering,Home Theater System 4.1 Channel M413 Silver,,2021-03-30,16:07:41,2021-03-30,18:07:55,2.003888888983056,233,0
2238,Giuseppe Bhering,Home Theater System 4.1 Channel M413 Silver,,2021-03-30,12:04:02,2021-03-30,13:24:25,1.339722222124692,233,0
2211,Thays Castro,Home Theater System 7.1 Channel M1700 Black,,2021-03-25,08:26:53,2021-03-25,09:27:27,1.00944444432389,334,0
2239,Antonio Manhães,Stereo Bluetooth Headphones New Generation M370 Black,,2021-03-25,07:21:48,2021-03-25,10:22:39,3.014166666660458,395,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,Preparação de Máquina,2021-03-28,11:21:07,2021-03-28,11:56:08,0.5836111111566424,0,0
2240,Andressa Chou,Wireless Transmitter and Bluetooth Headphones M150 Green,Controle de Qualidade,2021-03-27,15:27:13,2021-03-27,15:47:28,0.3374999999650754,0,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-03-31,10:01:47,2021-03-31,14:17:23,4.2600000001257285,45,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-03-28,10:23:14,2021-03-28,11:08:53,0.7608333332464099,45,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-03-25,07:21:13,2021-03-25,10:36:23,3.25277777784504,45,0
2241,Luiza Cabral,RalliSport Challenge2009 E155,Controle de Qualidade,2021-03-26,11:04:08,2021-03-26,11:21:23,0.2875000001513399,0,0
2241,Thays Castro,RalliSport Challenge2009 E155,Preparação de Máquina,2021-03-26,07:52:54,2021-03-26,08:10:10,0.2877777778194286,0,0
2241,Thays Castro,RalliSport Challenge2009 E155,,2021-03-30,16:46:16,2021-03-30,18:42:48,1.9422222222201526,85,0
2242,Antonio Manhães,Hand Games for Office worker L28 Yellow,Peça Irregular,2021-03-27,12:59:20,2021-03-27,13:44:36,0.7544444446102716,131,0
2243,Andressa Chou,Dungeon Siege X300,Controle de Qualidade,2021-03-28,12:54:17,2021-03-28,13:13:54,0.32694444456137717,0,0
2243,Thiago Costa,Dungeon Siege X300,,2021-04-01,09:18:00,2021-04-01,12:53:54,3.5983333333279006,70,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-29,09:54:00,2021-03-29,11:14:25,1.3402777778101154,222,0
2228,Mariana Miranda,Wireless Transmitter and Bluetooth Headphones M150 Green,Falha Operador,2021-03-25,16:14:27,2021-03-25,21:04:26,4.83305555570405,113,0
2244,Mariana Miranda,8xDVD E130 Black,Preparação de Máquina,2021-04-01,10:28:34,2021-04-01,11:03:35,0.5836111111566424,0,0
2229,Pedro Macckione,Shadow-run 2008 E131,,2021-03-29,17:22:16,2021-03-29,22:22:58,5.0116666666581295,76,0
2244,Andressa Chou,8xDVD E130 Black,Controle de Qualidade,2021-03-29,09:55:00,2021-03-29,10:25:13,0.5036111113149673,0,0
2244,Mariana Miranda,8xDVD E130 Black,Peça Irregular,2021-03-28,10:00:37,2021-03-28,14:00:29,3.997777777898591,110,0
2232,Thiago Costa,17'' Oscillating Pedestal Fan M125 White,,2021-03-31,15:42:03,2021-03-31,17:27:49,1.7627777779125609,172,0
2245,Andressa Chou,Centrex Phone System L10 Black,Controle de Qualidade,2021-03-31,10:05:14,2021-03-31,10:25:20,0.33499999990453944,0,0
2245,Thiago Costa,Centrex Phone System L10 Black,,2021-03-26,11:31:21,2021-03-26,14:26:39,2.921666666690726,190,0
2245,Thiago Costa,Centrex Phone System L10 Black,,2021-03-31,15:41:28,2021-03-31,16:01:46,0.3383333333185874,380,0
2246,Andressa Chou,Flight Simulator 2004: A Century of Flight E111,Controle de Qualidade,2021-03-27,13:56:30,2021-03-27,14:16:20,0.3305555554688908,0,0
2246,Marcos Nucci,Flight Simulator 2004: A Century of Flight E111,Falha Operador,2021-03-31,14:05:51,2021-03-31,16:05:57,2.0016666667652316,52,0
2247,Marcos Nucci,Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,Outros,2021-03-28,12:52:16,2021-03-28,13:17:06,0.4138888888992369,0,0
2247,Andressa Chou,Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,Controle de Qualidade,2021-03-27,13:12:26,2021-03-27,13:32:43,0.3380555556504987,0,0
2248,Tiago Pereira,Racing Madness 2 M370,Preparação de Máquina,2021-03-29,12:09:48,2021-03-29,12:39:37,0.49694444466149434,0,0
2248,Andressa Chou,Racing Madness 2 M370,Controle de Qualidade,2021-03-31,09:45:48,2021-03-31,10:05:35,0.3297222221153788,0,0
2248,Tiago Pereira,Racing Madness 2 M370,,2021-03-26,10:46:51,2021-03-26,13:42:26,2.926388888969086,75,0
2229,Pedro Macckione,Shadow-run 2008 E131,,2021-03-27,12:56:44,2021-03-27,16:27:02,3.5050000000046566,76,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,Outros,2021-03-27,14:52:05,2021-03-27,15:46:53,0.9133333334466442,0,0
2218,Marcos Nucci,Hand Games for students E400 Yellow,,2021-03-25,12:23:37,2021-03-25,14:14:26,1.846944444521796,111,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,Falha Operador,2021-03-28,13:53:20,2021-03-28,15:08:16,1.248888889036607,45,0
2240,Isabela Resende,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-03-29,07:57:56,2021-03-29,12:58:48,5.014444444561377,89,0
2249,Luiza Cabral,LCD24W X300 Black,Controle de Qualidade,2021-03-26,12:30:32,2021-03-26,12:47:16,0.27888888912275434,0,0
2249,Thays Castro,LCD24W X300 Black,Preparação de Máquina,2021-03-29,12:43:21,2021-03-29,13:00:08,0.27972222212702036,0,0
2249,Thays Castro,LCD24W X300 Black,,2021-04-01,17:03:50,2021-04-01,17:40:02,0.6033333334489726,227,0
2249,Thays Castro,LCD24W X300 Black,,2021-03-28,15:17:51,2021-03-28,16:08:27,0.843333333323244,114,0
2250,Thays Castro,Flight Simulator X Acceleration Expansion Pack M200,Preparação de Máquina,2021-03-27,16:39:56,2021-03-27,16:57:06,0.2861111111124046,0,0
2250,Luiza Cabral,Flight Simulator X Acceleration Expansion Pack M200,Controle de Qualidade,2021-03-27,16:59:05,2021-03-27,17:16:15,0.2861111112870276,0,0
2250,Thays Castro,Flight Simulator X Acceleration Expansion Pack M200,,2021-03-27,14:34:48,2021-03-27,14:51:10,0.27277777780545875,141,0
2251,Marcos Nucci,Hand Games women M40 Red,Preparação de Máquina,2021-04-01,16:52:19,2021-04-01,17:47:00,0.9113888890715316,0,0
2251,Andressa Chou,Hand Games women M40 Red,Controle de Qualidade,2021-03-28,12:57:36,2021-03-28,13:17:14,0.32722222222946584,0,0
2251,Marcos Nucci,Hand Games women M40 Red,,2021-03-27,11:48:20,2021-03-27,12:54:07,1.0963888890109956,245,0
2252,Giuseppe Bhering,8GB Super-Slim MP3/Video Player M800 Pink,Preparação de Máquina,2021-03-26,09:29:57,2021-03-26,10:14:59,0.7505555555108003,0,0
